"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-07-15","   .00 %","   .00 %"," 25.00 %","   .00 %"," 60.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 12.50 %"," 25.00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 33.33 %","  9.09 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"," 33.33 %","   .00 %",""
"2020-07-16","  1.18 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %"," 20.00 %","  3.12 %","  5.71 %","  1.61 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  3.85 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %",""
"2020-07-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  5.26 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  3.03 %","  2.70 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  8.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %"," 25.00 %"," 11.11 %","  6.67 %","   .00 %","   .00 %"," 18.52 %"," 25.00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.63 %",""
"2020-07-18","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","  9.09 %","  4.55 %"," 25.00 %","   .00 %"," 20.00 %","  6.67 %","  6.25 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %",""
"2020-07-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %"," 28.57 %","  4.55 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  2.22 %","   .00 %","   .00 %","  7.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %"," 33.33 %"," 50.00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %"," 33.33 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %",""
"2020-07-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  7.69 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  2.86 %","  2.56 %","   .00 %"," 14.29 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.52 %","   .00 %","   .00 %","  8.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.87 %"," 50.00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  1.11 %"," 16.67 %","  6.25 %","   .00 %","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %"," 25.00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  2.38 %",""
"2020-07-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.17 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  4.08 %"," 33.33 %","   .00 %","  6.30 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  9.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.20 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","  8.33 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 42.86 %","  2.33 %",""
"2020-07-22","  1.16 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 20.00 %","  3.57 %","  5.88 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  3.92 %","   .00 %","   .00 %","  2.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.15 %"," 28.57 %","  5.26 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %",""
"2020-07-23","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %"," 66.67 %","   .00 %"," 16.67 %","  6.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 15.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %"," ##.## %","  7.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","-##.## %","   .00 %"," 20.00 %","   .00 %",""
"2020-07-24","  2.30 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 12.50 %"," 10.00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"," 12.90 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  8.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","  4.70 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 10.94 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","  2.06 %"," 11.11 %","  2.44 %","  5.88 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  4.55 %",""
"2020-07-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  5.71 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  5.56 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  1.85 %"," 25.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.38 %","   .00 %"," ##.## %","   .00 %","  4.55 %"," 20.00 %","  7.69 %","   .00 %","  6.25 %"," 12.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 10.87 %",""
"2020-07-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  9.09 %","   .00 %"," 60.00 %","   .00 %","   .00 %","   .00 %","  8.11 %","  5.56 %","   .00 %","   .00 %","   .00 %","  3.57 %"," 16.67 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  7.14 %","  3.64 %","   .00 %","   .00 %","  4.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.92 %",""
"2020-07-27","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 10.00 %"," 14.29 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  9.09 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %"," 20.00 %","   .00 %","  2.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","  5.56 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %",""
"2020-07-28","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 14.63 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  2.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.80 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","  7.14 %"," 14.29 %","  5.88 %"," 11.11 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  7.69 %"," 11.11 %",""
"2020-07-29","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  2.13 %","  9.52 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  2.44 %"," 16.67 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.92 %"," 16.67 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %"," 10.00 %","   .00 %"," 16.67 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 33.33 %"," 16.67 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-07-30","  1.12 %","   .00 %"," 11.11 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," ##.## %"," 11.11 %","  8.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %"," 11.90 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.26 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  2.00 %"," 30.00 %","  2.17 %","   .00 %"," 50.00 %","  9.09 %","  2.00 %"," 57.14 %","   .00 %"," 22.22 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 11.67 %",""
"2020-07-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.62 %"," 13.04 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.69 %","   .00 %","   .00 %","  3.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.62 %"," 16.67 %","   .00 %","  7.14 %","  8.00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %"," 33.33 %","  8.33 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  7.46 %",""
"2020-08-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  8.77 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %"," 12.50 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","  6.12 %"," 14.29 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %"," 50.00 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.38 %"," 14.29 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .98 %","   .00 %","  2.13 %","   .00 %"," 50.00 %","   .00 %","  7.84 %","   .00 %","  6.67 %","   .00 %","  5.56 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %","  2.78 %",""
"2020-08-02","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %"," 10.00 %","  8.06 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  2.94 %","   .00 %","   .00 %","  5.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.00 %","   .00 %","   .00 %","  6.67 %","  3.45 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.05 %",""
"2020-08-03"," -2.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  9.09 %","  2.99 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  7.69 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.43 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  4.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.88 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","  6.25 %","  8.33 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.79 %",""
"2020-08-04","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 23.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.69 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.36 %"," 12.50 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.77 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 11.76 %"," 23.08 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %",""
"2020-08-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  8.33 %","  2.99 %","  6.90 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 22.22 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.23 %","   .00 %"," 33.33 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 75.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .93 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  3.17 %","  9.09 %","   .00 %","  6.25 %","  5.26 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","  3.57 %",""
"2020-08-06","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.65 %","  5.88 %","  8.33 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","  4.35 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","-18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  6.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  2.70 %","   .00 %","   .00 %","  4.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","  7.14 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.62 %"," 16.67 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 14.29 %","  5.75 %",""
"2020-08-07","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 33.33 %","   .00 %"," 12.50 %"," 15.79 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %"," 11.11 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","  3.73 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %"," 10.48 %"," 11.11 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.67 %","  1.79 %","   .00 %"," 14.29 %","   .00 %","  7.35 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.26 %",""
"2020-08-08","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 11.11 %","  9.09 %","   .00 %","   .00 %","  7.69 %","  5.41 %","  3.12 %","   .00 %","   .00 %","   .00 %","  2.94 %"," 11.11 %","   .00 %"," 20.00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","  2.60 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  2.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.83 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","  4.11 %","   .00 %","   .00 %","  5.56 %","   .00 %"," 18.18 %"," 18.18 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.16 %",""
"2020-08-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 10.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  7.14 %"," -4.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","  3.80 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %"," 11.11 %"," 28.57 %","   .00 %","  4.29 %"," 10.00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %"," 25.00 %","   .00 %","  1.32 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %"," 25.00 %","  7.69 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  3.06 %",""
